Title,Link,Job Type,Campany,Location
e-Commerce Performance Marketing Manager,https://wuzzuf.net/jobs/p/g/hwdpvqOZW09d-e-Commerce-Performance-Marketing-Manager-Beiersdorf-Dubai-United-Arab-Emirates,Full Time,Beiersdorf -,"Dubai, United Arab Emirates "
Service Engineer,https://wuzzuf.net/jobs/p/g/MgcUsajrGbVw-Service-Engineer-BICS-Dubai-United-Arab-Emirates,Full Time,BICS -,"Dubai, United Arab Emirates "
Content and Social Strategy Executive,https://wuzzuf.net/jobs/p/g/erF6r4D01q0X-Content-and-Social-Strategy-Executive-Dyson-Dubai-United-Arab-Emirates,Full Time,Dyson -,"Dubai, United Arab Emirates "
Associate - Financial Restructuring (Dubai),https://wuzzuf.net/jobs/p/g/gUYAJ9pquXm9-Associate---Financial-Restructuring-Dubai-Houlihan-Lokey-Dubai-United-Arab-Emirates,Full Time,Houlihan Lokey -,"Dubai, United Arab Emirates "
Procurement Manager,https://wuzzuf.net/jobs/p/g/ULzqpCYUn7x6-Procurement-Manager-Atos-Dubai-United-Arab-Emirates,Full Time,Atos -,"Dubai, United Arab Emirates "
Business Engagement & Excellent Officer,https://wuzzuf.net/jobs/p/g/jpRySyBUvnwI-Business-Engagement-Excellent-Officer-Axios-International-Cairo-Egypt,Full Time,Axios International -,"Cairo, Egypt "
Procurement Manager,https://wuzzuf.net/jobs/p/g/zmvb6Yu4XF5U-Procurement-Manager-Novo-Nordisk-Dubai-United-Arab-Emirates,Full Time,Novo Nordisk -,"Dubai, United Arab Emirates "
Digital Transformation Manager(Airport SME),https://wuzzuf.net/jobs/p/g/YxiOBRsQZMrn-Digital-Transformation-ManagerAirport-SME-Renoir-Consulting-Dubai-United-Arab-Emirates,Full Time,Renoir Consulting -,"Dubai, United Arab Emirates "
Senior Manager – Payroll and Compliance,https://wuzzuf.net/jobs/p/g/Mrrf79J0UUkV-Senior-Manager-–-Payroll-and-Compliance-Borr-Drilling-Dubai-United-Arab-Emirates,Full Time,Borr Drilling -,"Dubai, United Arab Emirates "
"Consulting, CIPS - Real Estate & Construction - Manager",https://wuzzuf.net/jobs/p/g/e0xg2k2u0X6u-Consulting-CIPS---Real-Estate-Construction---Manager-PwC-Tunisia-Riyadh-Saudi-Arabia,Full Time,PwC Tunisia -,"Riyadh, Saudi Arabia "
Boutique Area Manager,https://wuzzuf.net/jobs/p/g/q2x3bqoUeVVq-Boutique-Area-Manager-Nestlé-Nespresso-SA-Dubai-United-Arab-Emirates,Full Time,Nestlé Nespresso SA -,"Dubai, United Arab Emirates "
Applications Manager - AX,https://wuzzuf.net/jobs/p/g/cKJ1CVmGzFGm-Applications-Manager---AX-The-First-Group-Dubai-United-Arab-Emirates,Full Time,The First Group -,"Dubai, United Arab Emirates "
Division Manager - Autoparts & Batteries,https://wuzzuf.net/jobs/p/g/bKACiHDlhpZd-Division-Manager---Autoparts-Batteries-Nathan-Nathan-Dubai-United-Arab-Emirates,Full Time,Nathan & Nathan -,"Dubai, United Arab Emirates "
Reliability / Mechanical Engineer,https://wuzzuf.net/jobs/p/g/r2yWkFNuQ9dN-Reliability-Mechanical-Engineer-aramco-Riyadh-Saudi-Arabia,Full Time,aramco -,"Riyadh, Saudi Arabia "
Platform Architect – Conversational Commerce,https://wuzzuf.net/jobs/p/g/ZhPBCyGGELSv-Platform-Architect-–-Conversational-Commerce-Coca-Cola-HBC-Cairo-Egypt,Full Time,Coca-Cola HBC -,"Cairo, Egypt "
ITS Professional - Central (Riyadh),https://wuzzuf.net/jobs/p/g/QbBueiJJBNLN-ITS-Professional---Central-Riyadh-Danaher-Riyadh-Saudi-Arabia,Full Time,Danaher -,"Riyadh, Saudi Arabia "
Strategy Principal Director,https://wuzzuf.net/jobs/p/g/Fnn6sveQVs3p-Strategy-Principal-Director-Accenture-Middle-East-Riyadh-Saudi-Arabia,Full Time,Accenture Middle East -,"Riyadh, Saudi Arabia "
ITS Professional - Central (Riyadh),https://wuzzuf.net/jobs/p/g/NpJaCXDjXW7G-ITS-Professional---Central-Riyadh-Radiometer-Riyadh-Saudi-Arabia,Full Time,Radiometer -,"Riyadh, Saudi Arabia "
"Commercial Manager Retail, dnata Catering & Retail",https://wuzzuf.net/jobs/p/g/866x0ca7Mfa8-Commercial-Manager-Retail-dnata-Catering-Retail-dnata-Dubai-United-Arab-Emirates,Full Time,dnata -,"Dubai, United Arab Emirates "
Procurement Advisor - META,https://wuzzuf.net/jobs/p/g/HqwvAugPUKqk-Procurement-Advisor---META-bp-Cairo-Egypt,Full Time,bp -,"Cairo, Egypt "
Physical Shipbroker (Dubai),https://wuzzuf.net/jobs/p/g/191Sul4IcdNQ-Physical-Shipbroker-Dubai-Freight-Investor-Services-Dubai-United-Arab-Emirates,Full Time,Freight Investor Services -,"Dubai, United Arab Emirates "
Marketing Intern,https://wuzzuf.net/jobs/p/g/EH60LroXsqhG-Marketing-Intern-Abbott-Riyadh-Saudi-Arabia,Full Time,Abbott -,"Riyadh, Saudi Arabia "
Media Science Manager,https://wuzzuf.net/jobs/p/g/nE8RfaMqK9U5-Media-Science-Manager-Procter-Gamble-Dubai-United-Arab-Emirates,Full Time,Procter & Gamble -,"Dubai, United Arab Emirates "
Energy Engineer | Al Futtaim Engineering | Energy & Sustainability,https://wuzzuf.net/jobs/p/g/SAb5UVqS3uSF-Energy-Engineer-Al-Futtaim-Engineering-Energy-Sustainability-Al-Futtaim-Health-Dubai-United-Arab-Emirates,Full Time,Al-Futtaim Health -,"Dubai, United Arab Emirates "
CRM Manager (Emerging Markets Central),https://wuzzuf.net/jobs/p/g/P5gI13BY0a9c-CRM-Manager-Emerging-Markets-Central-adidas-Cairo-Egypt,Full Time,adidas -,"Cairo, Egypt "
Executive Assistant (Globally remote),https://wuzzuf.net/jobs/p/g/HxQeLp2RWkT9-Executive-Assistant-Globally-remote-Amini-Dubai-United-Arab-Emirates,Full Time,Amini -,"Dubai, United Arab Emirates "
"Senior Manager, Quality Assurance",https://wuzzuf.net/jobs/p/g/MDmtJYytbMJP-Senior-Manager-Quality-Assurance-Mace-Dubai-United-Arab-Emirates,Full Time,Mace -,"Dubai, United Arab Emirates "
GRC CYBERSECURITY ENGINEER,https://wuzzuf.net/jobs/p/g/7imlaSB3CL2P-GRC-CYBERSECURITY-ENGINEER-Duncan-Ross-Consulting-Dubai-United-Arab-Emirates,Full Time,Duncan & Ross Consulting -,"Dubai, United Arab Emirates "
Corporate Finance Advisory l Mergers And Acquisitions l Senior Associate,https://wuzzuf.net/jobs/p/g/ayCvBjivTeEd-Corporate-Finance-Advisory-l-Mergers-And-Acquisitions-l-Senior-Associate-Deloitte-Dubai-United-Arab-Emirates,Full Time,Deloitte -,"Dubai, United Arab Emirates "
Digital Customer Experience Manager,https://wuzzuf.net/jobs/p/g/KH0Jh1MUEyxH-Digital-Customer-Experience-Manager-Financial-Docs-Dubai-United-Arab-Emirates,Full Time,Financial Docs -,"Dubai, United Arab Emirates "
Business Development Officer - Egypt,https://wuzzuf.net/jobs/p/g/ovp5kBJM3i15-Business-Development-Officer---Egypt-Axios-International-Cairo-Egypt,Full Time,Axios International -,"Cairo, Egypt "
Reporting Associate Manager,https://wuzzuf.net/jobs/p/g/ZJ3B2vHU7H6n-Reporting-Associate-Manager-Accenture-Middle-East-Makkah-Saudi-Arabia,Full Time,Accenture Middle East -,"Makkah, Saudi Arabia "
Procurement Operations Associate Manager,https://wuzzuf.net/jobs/p/g/5n1u5beEgymF-Procurement-Operations-Associate-Manager-Accenture-Middle-East-Riyadh-Saudi-Arabia,Full Time,Accenture Middle East -,"Riyadh, Saudi Arabia "
Retail Area Manager,https://wuzzuf.net/jobs/p/g/wrPjgjCpFbSk-Retail-Area-Manager-Nestlé-Nespresso-SA-Dubai-United-Arab-Emirates,Full Time,Nestlé Nespresso SA -,"Dubai, United Arab Emirates "
"Lead Consultant-Oracle EPM-Sharjah ,Dubai",https://wuzzuf.net/jobs/p/g/d88Y9QXA0o9g-Lead-Consultant-Oracle-EPM-Sharjah-Dubai-Infosys-Dubai-United-Arab-Emirates,Full Time,Infosys -,"Dubai, United Arab Emirates "
Business Analytics Manager,https://wuzzuf.net/jobs/p/g/3klAkhxBMfhA-Business-Analytics-Manager-Coca-Cola-HBC-Cairo-Egypt,Full Time,Coca-Cola HBC -,"Cairo, Egypt "
TAHALUF - PR & Social Media Manager,https://wuzzuf.net/jobs/p/g/i9IGYvB63Mwm-TAHALUF---PR-Social-Media-Manager-Informa-Connect-of-Informa-PLC-Riyadh-Saudi-Arabia,Full Time,Informa Connect of Informa PLC -,"Riyadh, Saudi Arabia "
Commodity Markets Consultant,https://wuzzuf.net/jobs/p/g/lSQT6mN6SYlb-Commodity-Markets-Consultant-Kpler-group-Dubai-United-Arab-Emirates,Full Time,Kpler group -,"Dubai, United Arab Emirates "
Process Engineer - Sulfur Recovery Sour Water Stripper,https://wuzzuf.net/jobs/p/g/qkKv93DtG1Zu-Process-Engineer---Sulfur-Recovery-Sour-Water-Stripper-ICM-People-do-Brasil-Riyadh-Saudi-Arabia,Full Time,ICM People do Brasil -,"Riyadh, Saudi Arabia "
Associate - Financial Restructuring (Dubai),https://wuzzuf.net/jobs/p/g/T4omqmHihO2b-Associate---Financial-Restructuring-Dubai-Houlihan-Lokey-Inc-Dubai-United-Arab-Emirates,Full Time,Houlihan Lokey Inc -,"Dubai, United Arab Emirates "
ASC- Process Engineer - SRU / SWS,https://wuzzuf.net/jobs/p/g/5pokEXQhPSlz-ASC--Process-Engineer---SRU-SWS-WhiteCrow-Research-Riyadh-Saudi-Arabia,Full Time,WhiteCrow Research -,"Riyadh, Saudi Arabia "
Product Manager,https://wuzzuf.net/jobs/p/g/dunfhHdm5Kiw-Product-Manager-CARMA-Cairo-Egypt,Full Time,CARMA -,"Cairo, Egypt "
Activities Manager (School - Sport & Non Sport),https://wuzzuf.net/jobs/p/g/tMhxT6OmyHJp-Activities-Manager-School---Sport-Non-Sport-Fortes-Holdings-Dubai-United-Arab-Emirates,Full Time,Fortes Holdings -,"Dubai, United Arab Emirates "
Assistant Compliance Manager - AML,https://wuzzuf.net/jobs/p/g/gs2hnDDWxCV0-Assistant-Compliance-Manager---AML-Emirates-Islamic-Bank-Dubai-United-Arab-Emirates,Full Time,Emirates Islamic Bank -,"Dubai, United Arab Emirates "
Thermal Insulation Specialist - Munitions Development,https://wuzzuf.net/jobs/p/g/UhLSzao5tD7N-Thermal-Insulation-Specialist---Munitions-Development-HALCON-Dubai-United-Arab-Emirates,Full Time,HALCON -,"Dubai, United Arab Emirates "
"Principal Consultant Technical Implementation Services, Charles River Development, Vice President",https://wuzzuf.net/jobs/p/g/lrTBTibGF22J-Principal-Consultant-Technical-Implementation-Services-Charles-River-Development-Vice-President-Charles-River-Development-Riyadh-Saudi-Arabia,Full Time,Charles River Development -,"Riyadh, Saudi Arabia "
IDB3304 - Principal - Credit Risk Management (ICD),https://wuzzuf.net/jobs/p/g/1qFXNdMj1mAI-IDB3304---Principal---Credit-Risk-Management-ICD-Islamic-Development-Bank-IsDB-Makkah-Saudi-Arabia,Full Time,Islamic Development Bank (IsDB) -,"Makkah, Saudi Arabia "
Operations Associate - Express,https://wuzzuf.net/jobs/p/g/umsYg7cKn1xg-Operations-Associate---Express-Careem-Dubai-United-Arab-Emirates,Full Time,Careem -,"Dubai, United Arab Emirates "
Flares Process Engineer- Middle East,https://wuzzuf.net/jobs/p/g/ZWp30Miebh7E-Flares-Process-Engineer--Middle-East-Koch-Industries-Riyadh-Saudi-Arabia,Full Time,Koch Industries -,"Riyadh, Saudi Arabia "
Network Engineer,https://wuzzuf.net/jobs/p/g/sbnJjbtsVqFe-Network-Engineer-Core42-Dubai-United-Arab-Emirates,Full Time,Core42 -,"Dubai, United Arab Emirates "
Senior Cyber Security Analyst,https://wuzzuf.net/jobs/p/g/ZNNIpjnfnBmU-Senior-Cyber-Security-Analyst-Abu-Dhabi-Accountability-Authority-Dubai-United-Arab-Emirates,Full Time,Abu Dhabi Accountability Authority -,"Dubai, United Arab Emirates "
Performance & Finance Analyst,https://wuzzuf.net/jobs/p/g/nZhkIyJkKRVr-Performance-Finance-Analyst-Saudi-Aramco-Riyadh-Saudi-Arabia,Full Time,Saudi Aramco -,"Riyadh, Saudi Arabia "
Digital Specialist,https://wuzzuf.net/jobs/p/g/YZ2rTzcZjeI4-Digital-Specialist-Believe-Resourcing-Group-Dubai-United-Arab-Emirates,Full Time,Believe Resourcing Group -,"Dubai, United Arab Emirates "
HR Analyst | Al Futtaim Automotive,https://wuzzuf.net/jobs/p/g/vZdnn1ZSPlC2-HR-Analyst-Al-Futtaim-Automotive-Al-Futtaim-Health-Dubai-United-Arab-Emirates,Full Time,Al-Futtaim Health -,"Dubai, United Arab Emirates "
Online Merchandiser | Retail | Marks & Spencer | UAE,https://wuzzuf.net/jobs/p/g/DZT3v6EjS65j-Online-Merchandiser-Retail-Marks-Spencer-UAE-Al-Futtaim-Health-Dubai-United-Arab-Emirates,Full Time,Al-Futtaim Health -,"Dubai, United Arab Emirates "
Mechanical QC Engineer (Welding),https://wuzzuf.net/jobs/p/g/uyK4iHihe8hT-Mechanical-QC-Engineer-Welding-Archirodon-Group-N-V-Dubai-United-Arab-Emirates,Full Time,Archirodon Group N.V. -,"Dubai, United Arab Emirates "
Financial Controller | Al Futtaim Automotive | FAMCO KSA,https://wuzzuf.net/jobs/p/g/HJ4WycY1kGxq-Financial-Controller-Al-Futtaim-Automotive-FAMCO-KSA-Al-Futtaim-Health-Makkah-Saudi-Arabia,Full Time,Al-Futtaim Health -,"Makkah, Saudi Arabia "
Patient Relations Supervisor (Call Center) | Al Futtaim Health | Healthcare,https://wuzzuf.net/jobs/p/g/daipLJ5zrRWK-Patient-Relations-Supervisor-Call-Center-Al-Futtaim-Health-Healthcare-Al-Futtaim-Health-Dubai-United-Arab-Emirates,Full Time,Al-Futtaim Health -,"Dubai, United Arab Emirates "
Buying Assistant/ Jr. Buyer | Retail | Watsons | UAE,https://wuzzuf.net/jobs/p/g/Ab73wpHzXGmF-Buying-Assistant-Jr-Buyer-Retail-Watsons-UAE-Al-Futtaim-Health-Dubai-United-Arab-Emirates,Full Time,Al-Futtaim Health -,"Dubai, United Arab Emirates "
Head of Compliance - Revolut UAE,https://wuzzuf.net/jobs/p/g/fhxRpCU0iF6V-Head-of-Compliance---Revolut-UAE-Revolut-Dubai-United-Arab-Emirates,Full Time,Revolut -,"Dubai, United Arab Emirates "
Electrical Engineer,https://wuzzuf.net/jobs/p/g/H2EIj7CnQ3D1-Electrical-Engineer-SABIC-Riyadh-Saudi-Arabia,Full Time,SABIC -,"Riyadh, Saudi Arabia "
Transformation Sr. Lead- Power Platform_VOIS,https://wuzzuf.net/jobs/p/g/6wmyNzKpu5AK-Transformation-Sr-Lead--Power-PlatformVOIS-VOIS-Cairo-Egypt,Full Time,_VOIS -,"Cairo, Egypt "
Buying Admin Assistant - Lifestyle - Fashion & Sports - Dubai,https://wuzzuf.net/jobs/p/g/EPfhRd98FVYL-Buying-Admin-Assistant---Lifestyle---Fashion-Sports---Dubai-Al-Tayer-Insignia-Dubai-United-Arab-Emirates,Full Time,Al Tayer Insignia -,"Dubai, United Arab Emirates "
Email Marketing Automation Specialist,https://wuzzuf.net/jobs/p/g/UuqR8gEMm0fP-Email-Marketing-Automation-Specialist-Project-Growth-Cairo-Egypt,Freelance / Project,Project Growth -,"Cairo, Egypt "
"Global EVP, Contract Logistics - Operations & Capability",https://wuzzuf.net/jobs/p/g/cOaAoJw9kzqA-Global-EVP-Contract-Logistics---Operations-Capability-DP-World-Dubai-United-Arab-Emirates,Full Time,DP World -,"Dubai, United Arab Emirates "
